,job_satisfaction,is_male,age,ten,fulltime,training,survey,talks,goals,trust_time,wages_above_avg,tarif,prp,prp_team
21005,5.0,0.0,27.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21006,5.0,0.0,32.0,18.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21007,2.0,1.0,47.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21008,,0.0,32.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21009,5.0,0.0,52.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21010,3.0,0.0,,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21011,5.0,1.0,42.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21012,3.0,1.0,27.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21013,5.0,0.0,32.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21014,5.0,0.0,42.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21015,5.0,0.0,42.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21016,3.0,1.0,32.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21017,,0.0,32.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21018,6.0,0.0,32.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21019,5.0,0.0,27.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21020,4.0,0.0,37.0,18.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21021,5.0,1.0,42.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21022,4.0,0.0,42.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21023,6.0,1.0,32.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21024,5.0,0.0,22.0,3.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21025,5.0,0.0,27.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21026,3.0,0.0,27.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21027,5.0,0.0,47.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21028,5.0,0.0,47.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21029,5.0,0.0,47.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21030,4.0,0.0,42.0,18.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21031,5.0,0.0,42.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21032,6.0,0.0,52.0,21.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21033,5.0,0.0,32.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21034,5.0,0.0,32.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21035,5.0,1.0,22.0,3.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21036,4.0,1.0,42.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21037,6.0,0.0,37.0,18.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21038,3.0,1.0,47.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21039,6.0,0.0,47.0,21.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21040,3.0,0.0,37.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21041,6.0,0.0,37.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21042,5.0,1.0,42.0,21.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21043,5.0,0.0,47.0,21.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21044,6.0,0.0,57.0,21.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21045,5.0,0.0,57.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21046,5.0,0.0,32.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
21047,1.0,1.0,52.0,3.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
21048,6.0,0.0,19.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
21049,,1.0,57.0,3.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
21050,6.0,0.0,19.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
21051,5.0,0.0,37.0,13.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
21052,5.0,0.0,19.0,3.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
21053,6.0,0.0,19.0,3.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
21054,4.0,1.0,32.0,3.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
21055,5.0,0.0,42.0,21.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
21056,4.0,1.0,37.0,3.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
21057,5.0,0.0,47.0,21.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
21058,,0.0,27.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
21059,5.0,1.0,52.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
21060,5.0,1.0,52.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
21061,5.0,,,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
21062,5.0,1.0,52.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
21063,4.0,1.0,42.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
21064,4.0,1.0,32.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
21065,6.0,1.0,47.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
21066,,1.0,47.0,13.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
21067,5.0,,,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
21068,6.0,1.0,27.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
21069,3.0,1.0,47.0,8.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
21070,6.0,1.0,42.0,3.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
21071,5.0,1.0,32.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21072,6.0,1.0,47.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21073,6.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21074,5.0,1.0,47.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21075,6.0,1.0,19.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21076,6.0,1.0,57.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21077,5.0,0.0,52.0,3.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21078,3.0,0.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21079,6.0,0.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21080,5.0,1.0,47.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21081,6.0,1.0,37.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21082,5.0,0.0,52.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21083,5.0,1.0,42.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21084,5.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21085,5.0,0.0,19.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21086,5.0,1.0,42.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21087,5.0,1.0,47.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21088,6.0,1.0,27.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21089,3.0,1.0,57.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21090,5.0,1.0,62.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21091,4.0,0.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21092,4.0,1.0,42.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21093,7.0,0.0,37.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21094,5.0,1.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21095,5.0,0.0,22.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21096,7.0,1.0,47.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21097,6.0,1.0,62.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21098,4.0,1.0,52.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21099,,1.0,19.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21100,6.0,1.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21101,6.0,0.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21102,6.0,1.0,57.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21103,5.0,1.0,52.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21104,6.0,1.0,32.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21105,7.0,1.0,37.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21106,6.0,1.0,47.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21107,4.0,1.0,42.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21108,5.0,0.0,57.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21109,2.0,1.0,62.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21110,5.0,0.0,22.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21111,6.0,1.0,27.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21112,6.0,1.0,27.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21113,6.0,1.0,42.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21114,6.0,1.0,37.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21115,6.0,1.0,47.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21116,6.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21117,4.0,0.0,52.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21118,5.0,1.0,42.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21119,5.0,1.0,47.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21120,6.0,0.0,47.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21121,4.0,1.0,47.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21122,6.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21123,,0.0,62.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21124,5.0,1.0,37.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21125,5.0,1.0,57.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21126,5.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21127,6.0,0.0,42.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21128,6.0,0.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21129,6.0,0.0,57.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21130,,1.0,52.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21131,5.0,1.0,,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21132,6.0,1.0,22.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21133,7.0,0.0,52.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21134,5.0,1.0,47.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21135,6.0,1.0,42.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21136,5.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21137,6.0,1.0,27.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21138,5.0,1.0,22.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21139,,1.0,37.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21140,5.0,1.0,37.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21141,5.0,0.0,47.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21142,5.0,1.0,52.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21143,3.0,0.0,42.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21144,5.0,1.0,42.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21145,,0.0,42.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21146,6.0,0.0,22.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21147,6.0,0.0,37.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21148,6.0,1.0,37.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21149,5.0,1.0,19.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21150,5.0,1.0,57.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21151,3.0,1.0,32.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21152,5.0,1.0,52.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21153,5.0,1.0,57.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21154,4.0,1.0,42.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21155,4.0,1.0,42.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21156,6.0,0.0,47.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21157,6.0,1.0,22.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21158,6.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21159,6.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21160,,1.0,47.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21161,6.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21162,6.0,0.0,37.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21163,7.0,1.0,37.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21164,6.0,1.0,42.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21165,2.0,1.0,37.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21166,5.0,1.0,32.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21167,6.0,0.0,27.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21168,3.0,0.0,42.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21169,7.0,0.0,47.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21170,5.0,1.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21171,5.0,0.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21172,5.0,1.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21173,5.0,1.0,52.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21174,6.0,1.0,22.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21175,6.0,1.0,47.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21176,5.0,1.0,42.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21177,4.0,1.0,52.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21178,6.0,0.0,27.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21179,6.0,1.0,42.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21180,6.0,1.0,47.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21181,5.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21182,6.0,1.0,42.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21183,5.0,1.0,57.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21184,7.0,1.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21185,6.0,0.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21186,4.0,1.0,42.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21187,5.0,0.0,37.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21188,5.0,0.0,42.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21189,6.0,1.0,22.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21190,5.0,1.0,47.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21191,6.0,1.0,27.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21192,6.0,1.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21193,7.0,1.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21194,5.0,1.0,52.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21195,7.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21196,5.0,1.0,52.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21197,2.0,1.0,42.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21198,5.0,1.0,57.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21199,,0.0,52.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21200,6.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21201,5.0,1.0,42.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21202,6.0,1.0,27.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21203,1.0,1.0,42.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21204,6.0,0.0,42.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21205,5.0,1.0,37.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21206,3.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21207,5.0,1.0,22.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21208,5.0,1.0,42.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21209,5.0,0.0,52.0,18.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21210,6.0,1.0,52.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21211,6.0,0.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21212,5.0,1.0,52.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21213,4.0,1.0,42.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21214,4.0,1.0,52.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21215,6.0,1.0,19.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21216,5.0,1.0,47.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21217,6.0,1.0,22.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21218,4.0,1.0,22.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21219,6.0,0.0,47.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21220,,1.0,22.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21221,4.0,1.0,52.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21222,6.0,1.0,42.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21223,5.0,1.0,19.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21224,5.0,1.0,57.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21225,6.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21226,6.0,0.0,52.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21227,6.0,0.0,32.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21228,5.0,1.0,52.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21229,6.0,1.0,57.0,18.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21230,6.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21231,,1.0,52.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21232,4.0,1.0,42.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21233,6.0,1.0,42.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21234,5.0,0.0,27.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21235,6.0,1.0,32.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21236,4.0,0.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21237,,1.0,27.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21238,7.0,0.0,52.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21239,,1.0,42.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21240,5.0,1.0,37.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21241,3.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
